preco,endereco,bairro,zona_urbana,qt_casas_bairro,tipo_de_imovel,numero_de_quartos,numero_de_banheiros,numero_de_vagas,area_do_terreno,tamanho_da_construcao,distancia_centro_urbano,data_de_venda
1900000.0,11 Margaret Gr,Alphington,NorteMetrop,2211.0,casa,4,2.0,2.0,556.0,272.0,6.4,2016-11-27
,21 Como St,Alphington,NorteMetrop,2211.0,casa,5,2.0,2.0,552.0,211.0,6.4,2016-08-28
1485000.0,6 Naroon Rd,Alphington,NorteMetrop,2211.0,casa,3,0.0,0.0,597.0,,6.4,2016-08-28
1950000.0,42 Shiers St,Alphington,NorteMetrop,2211.0,casa,4,2.0,3.0,589.0,210.0,6.4,2016-07-30
520000.0,158 Queen St,Altona,OesteMetrop,5301.0,casa,3,2.0,1.0,352.0,242.0,13.8,2016-09-03
1525000.0,59 Bracken Gr,Altona,OesteMetrop,5301.0,casa,5,3.0,3.0,729.0,268.0,13.8,2016-12-03
720000.0,1/123 Blyth St,Altona,OesteMetrop,5301.0,t,2,1.0,2.0,292.0,125.0,13.8,2016-02-04
1120000.0,4 Blyth St,Altona,OesteMetrop,5301.0,casa,3,1.0,2.0,506.0,120.0,13.8,2017-03-04
780000.0,20 Linnet St,Altona,OesteMetrop,5301.0,casa,4,1.0,4.0,655.0,,13.8,2016-06-04
1780000.0,29 Rose St,Altona,OesteMetrop,5301.0,casa,4,3.0,6.0,1057.0,220.0,13.8,2016-06-04
630000.0,1/170 Blyth St,Altona,OesteMetrop,5301.0,apartamento,3,1.0,2.0,311.0,94.0,13.8,2016-08-06
406000.0,5/35 Grieve Pde,Altona,OesteMetrop,5301.0,apartamento,2,1.0,1.0,65.0,,13.8,2016-08-06
660000.0,156 Maidstone St,Altona,OesteMetrop,5301.0,casa,3,1.0,1.0,602.0,123.0,13.8,2016-05-07
683500.0,11 Keeshan Ct,Altona,OesteMetrop,5301.0,casa,3,1.0,1.0,530.0,,13.8,2016-11-07
540000.0,1/4 Deavey Ct,Altona,OesteMetrop,5301.0,apartamento,2,,,,,13.8,2016-10-08
580000.0,1/136 Queen St,Altona,OesteMetrop,5301.0,apartamento,2,1.0,1.0,225.0,93.0,13.8,2016-10-08
1335000.0,173 Queen St,Altona,OesteMetrop,5301.0,casa,3,1.0,4.0,777.0,22.0,13.8,2016-10-08
800000.0,1/265 Queen St,Altona,OesteMetrop,5301.0,t,3,2.0,2.0,280.0,,13.8,2016-10-08
510000.0,3/26 Grieve Pde,Altona,OesteMetrop,5301.0,apartamento,2,1.0,1.0,127.0,76.0,13.8,2016-09-10
1070000.0,261 Queen St,Altona,OesteMetrop,5301.0,casa,4,2.0,2.0,695.0,,13.8,2016-09-10
425000.0,4/5 Rose St,Altona,OesteMetrop,5301.0,apartamento,2,1.0,2.0,115.0,57.0,13.8,2016-09-10
605000.0,1/60 David St,Altona,OesteMetrop,5301.0,apartamento,3,2.0,2.0,230.0,,13.8,2016-12-10
705000.0,1A Merritt Ct,Altona,OesteMetrop,5301.0,t,3,2.0,2.0,197.0,152.0,13.8,2017-02-11
391000.0,4/31 Millers Rd,Altona,OesteMetrop,5301.0,apartamento,2,1.0,1.0,0.0,65.0,13.8,2017-02-11
440000.0,111/112 Pier St,Altona,OesteMetrop,5301.0,apartamento,2,1.0,1.0,0.0,,13.8,2017-02-11
845000.0,24 Wren St,Altona,OesteMetrop,5301.0,casa,4,1.0,2.0,745.0,130.0,13.8,2017-02-11
766000.0,54 Seves St,Altona,OesteMetrop,5301.0,casa,3,,,,,13.8,2017-03-11
743000.0,1/152 Blyth St,Altona,OesteMetrop,5301.0,t,3,2.0,2.0,211.0,176.0,13.8,2016-11-12
650000.0,2/6 Galvin St,Altona,OesteMetrop,5301.0,t,3,,,,,13.8,2016-11-12
730000.0,4/57 Blyth St,Altona,OesteMetrop,5301.0,apartamento,3,2.0,1.0,69.0,141.0,13.8,2016-08-13
916500.0,10 Wilga Av,Altona,OesteMetrop,5301.0,t,3,,,,,13.8,2016-08-13
635000.0,164 Maidstone St,Altona,OesteMetrop,5301.0,casa,3,1.0,4.0,625.0,,13.8,2016-05-14
620000.0,3/25 Rayner St,Altona,OesteMetrop,5301.0,apartamento,2,1.0,1.0,168.0,,13.8,2016-05-14
447000.0,3/46 Sargood St,Altona,OesteMetrop,5301.0,apartamento,2,1.0,1.0,137.0,77.0,13.8,2016-10-15
730000.0,1/57 Blyth St,Altona,OesteMetrop,5301.0,apartamento,3,2.0,1.0,70.0,,13.8,2016-04-16
678000.0,22 Fenfield St,Altona,OesteMetrop,5301.0,casa,3,1.0,2.0,606.0,87.0,13.8,2016-04-16
580000.0,5/8 David St,Altona,OesteMetrop,5301.0,apartamento,2,2.0,1.0,175.0,76.0,13.8,2016-07-16
712000.0,1/28 Seves St,Altona,OesteMetrop,5301.0,casa,3,1.0,2.0,363.0,,13.8,2016-09-17
840000.0,27 McIntyre Dr,Altona,OesteMetrop,5301.0,casa,3,2.0,2.0,534.0,136.0,13.8,2017-03-18
980000.0,4 Boyd St,Altona,OesteMetrop,5301.0,casa,3,1.0,2.0,724.0,,13.8,2016-11-19
1000000.0,5a Emu Av,Altona,OesteMetrop,5301.0,casa,4,,,,,13.8,2016-11-19
605100.0,12 Spear Ct,Altona,OesteMetrop,5301.0,t,3,2.0,0.0,265.0,,13.8,2016-05-22
880000.0,185 Queen St,Altona,OesteMetrop,5301.0,casa,3,3.0,1.0,577.0,,13.8,2016-08-22
577000.0,3/20 Mulga St,Altona,OesteMetrop,5301.0,apartamento,3,2.0,1.0,205.0,113.0,13.8,2016-04-23
,95 Blyth St,Altona,OesteMetrop,5301.0,casa,4,2.0,3.0,504.0,,13.8,2017-02-25
1030000.0,51 Millers Rd,Altona,OesteMetrop,5301.0,casa,4,1.0,0.0,797.0,,13.8,2017-02-25
605000.0,2/119 Railway St N,Altona,OesteMetrop,5301.0,apartamento,3,1.0,2.0,181.0,,13.8,2017-02-25
685000.0,12 Ransom Av,Altona,OesteMetrop,5301.0,casa,3,,,,,13.8,2017-02-25
,2/5 Rose St,Altona,OesteMetrop,5301.0,apartamento,2,1.0,1.0,117.0,58.0,13.8,2017-02-25
753000.0,24 McIntyre Dr,Altona,OesteMetrop,5301.0,casa,3,2.0,2.0,529.0,,13.8,2016-06-27
857000.0,104 Maidstone St,Altona,OesteMetrop,5301.0,casa,2,2.0,1.0,675.0,100.0,13.8,2016-11-27
1500000.0,49 Bent St,Altona,OesteMetrop,5301.0,casa,3,1.0,1.0,929.0,,13.8,2016-05-28
730000.0,5/57 Blyth St,Altona,OesteMetrop,5301.0,apartamento,3,2.0,1.0,70.0,3.0,13.8,2016-05-28
900000.0,15 Kookaburra St,Altona,OesteMetrop,5301.0,casa,3,1.0,4.0,697.0,,13.8,2016-05-28
740000.0,219 Civic Pde,Altona,OesteMetrop,5301.0,casa,3,1.0,2.0,604.0,,13.8,2016-08-28
931000.0,3 Curtin Ct,Altona,OesteMetrop,5301.0,casa,4,2.0,3.0,532.0,,13.8,2016-08-28
535600.0,2/60 David St,Altona,OesteMetrop,5301.0,casa,2,1.0,1.0,154.0,91.0,13.8,2016-07-30
,1 Beuron Rd,Altona North,OesteMetrop,5132.0,casa,3,1.0,1.0,620.0,108.0,11.1,2016-09-03
1085000.0,45 Hearn St,Altona North,OesteMetrop,5132.0,casa,5,3.0,6.0,592.0,251.0,11.1,2016-09-03
781000.0,4 Knapp St,Altona North,OesteMetrop,5132.0,casa,3,1.0,2.0,533.0,117.0,11.1,2016-09-03
857500.0,103 Sixth Av,Altona North,OesteMetrop,5132.0,casa,4,,,,,11.1,2016-09-03
960000.0,80A Hansen St,Altona North,OesteMetrop,5132.0,casa,4,,,,,11.1,2017-03-04
750000.0,21 Hatherley Gr,Altona North,OesteMetrop,5132.0,casa,3,1.0,3.0,554.0,,11.1,2017-03-04
421000.0,3/66 Marion St,Altona North,OesteMetrop,5132.0,t,2,1.0,1.0,77.0,77.0,11.1,2017-03-04
1405000.0,153 Mills St,Altona North,OesteMetrop,5132.0,casa,3,1.0,3.0,655.0,,11.1,2017-03-04
,1/70 Misten Av,Altona North,OesteMetrop,5132.0,casa,2,,,,,11.1,2017-03-04
683000.0,33 Carthy St,Altona North,OesteMetrop,5132.0,casa,3,1.0,2.0,534.0,167.0,11.1,2016-06-04
,47 Ginifer Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-06-04
623000.0,16 Harris St,Altona North,OesteMetrop,5132.0,casa,3,1.0,3.0,540.0,,11.1,2016-06-04
720000.0,1/5 Little St,Altona North,OesteMetrop,5132.0,casa,3,2.0,1.0,0.0,130.0,11.1,2016-08-06
780000.0,58a Clematis Av,Altona North,OesteMetrop,5132.0,t,4,,,,,11.1,2016-05-07
720000.0,1/77 Hansen St,Altona North,OesteMetrop,5132.0,apartamento,3,,,,,11.1,2016-05-07
705000.0,21 Joel Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-05-07
588000.0,1/95 Mills St,Altona North,OesteMetrop,5132.0,casa,3,1.0,1.0,328.0,118.0,11.1,2016-05-07
720000.0,2/5 Stapley Cr,Altona North,OesteMetrop,5132.0,casa,4,,,,,11.1,2016-05-07
710000.0,5 Binns St,Altona North,OesteMetrop,5132.0,casa,3,1.0,3.0,540.0,116.0,11.1,2016-11-07
550000.0,2/9 First Av,Altona North,OesteMetrop,5132.0,casa,2,,,,,11.1,2016-11-07
640000.0,1/28 Irwin Av,Altona North,OesteMetrop,5132.0,apartamento,3,,,,,11.1,2016-11-07
537500.0,3/49 Misten Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-11-07
,29a The Broadway,Altona North,OesteMetrop,5132.0,t,4,,,,,11.1,2016-11-07
875000.0,25 Allan St,Altona North,OesteMetrop,5132.0,casa,4,1.0,4.0,559.0,169.0,11.1,2016-10-08
800000.0,9 Fourth Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-10-08
713500.0,11a Edward Av,Altona North,OesteMetrop,5132.0,t,3,,,,,11.1,2016-09-10
,45 Freemans Rd,Altona North,OesteMetrop,5132.0,casa,4,2.0,5.0,537.0,196.0,11.1,2016-12-10
700000.0,21 Hatherley Gr,Altona North,OesteMetrop,5132.0,casa,3,1.0,3.0,554.0,,11.1,2016-12-10
551000.0,1B Paproth Gr,Altona North,OesteMetrop,5132.0,casa,2,,,,,11.1,2016-12-10
685000.0,7 Seventh Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-12-10
640000.0,1/256 Mason St,Altona North,OesteMetrop,5132.0,t,2,1.0,1.0,252.0,,11.1,2017-03-11
650000.0,21 Allan St,Altona North,OesteMetrop,5132.0,casa,4,1.0,4.0,558.0,,11.1,2016-06-12
925000.0,56a First Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-11-12
,63a First Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-08-13
,59 Misten Av,Altona North,OesteMetrop,5132.0,casa,2,,,,,11.1,2016-08-13
670000.0,85a First Av,Altona North,OesteMetrop,5132.0,t,3,,,,,11.1,2016-05-14
680000.0,22 Joel Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-05-14
765000.0,11 Mahon Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-05-14
675000.0,2/36 May St,Altona North,OesteMetrop,5132.0,casa,3,2.0,2.0,171.0,109.0,11.1,2016-05-14
708000.0,11 Beevers St,Altona North,OesteMetrop,5132.0,casa,3,1.0,2.0,585.0,97.0,11.1,2016-10-15
656000.0,2/10 Cleghorn Av,Altona North,OesteMetrop,5132.0,t,3,,,,,11.1,2016-10-15
883000.0,2 Edward Av,Altona North,OesteMetrop,5132.0,casa,4,,,,,11.1,2016-10-15
965000.0,10 Murphy St,Altona North,OesteMetrop,5132.0,casa,4,1.0,4.0,851.0,,11.1,2016-10-15
870000.0,128 Second Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-10-15
681000.0,5/24 Valerian Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-10-15
522500.0,2/31 Cooper Av,Altona North,OesteMetrop,5132.0,casa,2,,,,,11.1,2016-07-16
972000.0,9 Begonia Av,Altona North,OesteMetrop,5132.0,casa,5,,,,,11.1,2016-09-17
590000.0,1/36 Amaranth Av,Altona North,OesteMetrop,5132.0,t,3,,,,,11.1,2016-06-18
450000.0,3/36 Amaranth Av,Altona North,OesteMetrop,5132.0,casa,2,,,,,11.1,2016-06-18
765000.0,61 Cooper Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-06-18
750000.0,10 Freemans St,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-06-18
680000.0,16 Beevers St,Altona North,OesteMetrop,5132.0,casa,3,1.0,3.0,551.0,,11.1,2016-11-19
,4/63 Marion St,Altona North,OesteMetrop,5132.0,apartamento,1,1.0,1.0,0.0,46.0,11.1,2016-11-19
510000.0,150A McIntosh Rd,Altona North,OesteMetrop,5132.0,t,2,,,,,11.1,2016-11-19
770000.0,21 Neal Ct,Altona North,OesteMetrop,5132.0,casa,3,1.0,3.0,602.0,603.0,11.1,2016-11-19
923000.0,31 Duosa Rd,Altona North,OesteMetrop,5132.0,casa,3,1.0,2.0,740.0,,11.1,2016-05-22
693000.0,252 Millers Rd,Altona North,OesteMetrop,5132.0,casa,4,2.0,4.0,315.0,170.0,11.1,2016-05-22
620000.0,1/156 Chambers Rd,Altona North,OesteMetrop,5132.0,casa,3,2.0,2.0,276.0,100.0,11.1,2016-08-22
800000.0,19 Cleghorn Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-08-22
728500.0,2 Gadsden St,Altona North,OesteMetrop,5132.0,casa,3,1.0,1.0,531.0,157.0,11.1,2016-08-22
931000.0,24 Hansen St,Altona North,OesteMetrop,5132.0,casa,3,2.0,1.0,590.0,160.0,11.1,2016-08-22
988000.0,4 Prismall St,Altona North,OesteMetrop,5132.0,casa,3,1.0,4.0,715.0,,11.1,2016-08-22
590000.0,1/21 Freemans Rd,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-04-23
590000.0,122 McIntosh Rd,Altona North,OesteMetrop,5132.0,casa,3,1.0,2.0,561.0,,11.1,2016-04-23
610000.0,35 May St,Altona North,OesteMetrop,5132.0,casa,2,1.0,2.0,691.0,,11.1,2016-09-24
,29 Cyclamen Av,Altona North,OesteMetrop,5132.0,casa,2,,,,,11.1,2017-02-25
815000.0,6 Hill St,Altona North,OesteMetrop,5132.0,casa,3,2.0,3.0,555.0,130.0,11.1,2017-02-25
970000.0,84 May St,Altona North,OesteMetrop,5132.0,casa,4,1.0,2.0,708.0,,11.1,2017-02-25
840000.0,81 Fifth Av,Altona North,OesteMetrop,5132.0,casa,4,,,,,11.1,2016-07-26
840000.0,23 Huxtable Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-07-26
760000.0,155 Chambers Rd,Altona North,OesteMetrop,5132.0,casa,4,1.0,3.0,668.0,,11.1,2016-06-27
852500.0,61a First Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-06-27
847500.0,268d Mason St,Altona North,OesteMetrop,5132.0,t,4,3.0,1.0,252.0,,11.1,2016-06-27
1200000.0,5 Cresser St,Altona North,OesteMetrop,5132.0,casa,4,1.0,4.0,633.0,158.0,11.1,2016-11-27
630000.0,1/33 Fifth Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-11-27
,1/8 Fourth Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-11-27
700000.0,107 McIntosh Rd,Altona North,OesteMetrop,5132.0,casa,3,1.0,1.0,557.0,,11.1,2016-11-27
625000.0,10 Knapp St,Altona North,OesteMetrop,5132.0,casa,3,1.0,1.0,536.0,,11.1,2016-05-28
292000.0,4/221 Blackshaws Rd,Altona North,OesteMetrop,5132.0,apartamento,2,1.0,1.0,153.0,70.0,11.1,2016-08-28
640000.0,56a MacDonald Av,Altona North,OesteMetrop,5132.0,t,3,,,,,11.1,2016-08-28
800000.0,126 Sixth Av,Altona North,OesteMetrop,5132.0,casa,3,,,,,11.1,2016-07-30
,24 Hume St,Armadale,SulMetrop,4836.0,casa,3,1.0,1.0,305.0,,6.3,2016-09-03
599000.0,8/19 Mercer Rd,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,0.0,76.0,6.3,2016-09-03
550000.0,1/42 Adelaide St,Armadale,SulMetrop,4836.0,apartamento,2,1.0,0.0,861.0,,6.3,2016-12-03
995000.0,14/71 Denbigh Rd,Armadale,SulMetrop,4836.0,apartamento,3,2.0,2.0,0.0,100.0,6.3,2016-12-03
1205000.0,4/769 High St,Armadale,SulMetrop,4836.0,t,3,2.0,2.0,101.0,105.0,6.3,2016-12-03
,12 Huntingtower Rd,Armadale,SulMetrop,4836.0,casa,3,2.0,2.0,588.0,168.0,6.3,2016-12-03
2675000.0,28 Lambeth Av,Armadale,SulMetrop,4836.0,casa,3,,,,,6.3,2016-12-03
1939000.0,7 Llaneast St,Armadale,SulMetrop,4836.0,casa,3,2.0,2.0,296.0,150.0,6.3,2016-12-03
421500.0,9/55 Northcote Rd,Armadale,SulMetrop,4836.0,apartamento,1,1.0,0.0,0.0,,6.3,2016-12-03
585000.0,1/7 Railway Av,Armadale,SulMetrop,4836.0,apartamento,2,,,,,6.3,2016-12-03
2050000.0,65 Barkly Av,Armadale,SulMetrop,4836.0,casa,3,,,,,6.3,2017-03-04
1870000.0,28 Cambridge St,Armadale,SulMetrop,4836.0,casa,3,1.0,1.0,217.0,116.0,6.3,2017-03-04
,6 Cambridge St,Armadale,SulMetrop,4836.0,casa,4,2.0,1.0,211.0,,6.3,2017-03-04
678000.0,3/16 Fulton St,Armadale,SulMetrop,4836.0,apartamento,2,1.0,2.0,0.0,,6.3,2017-03-04
,6 Fulton St,Armadale,SulMetrop,4836.0,casa,2,1.0,1.0,183.0,,6.3,2017-03-04
,21 Lambeth Av,Armadale,SulMetrop,4836.0,casa,3,,,,,6.3,2017-03-04
1918000.0,3/20 Mercer Rd,Armadale,SulMetrop,4836.0,t,3,2.0,2.0,0.0,165.0,6.3,2017-03-04
,7/53 Wattletree Rd,Armadale,SulMetrop,4836.0,apartamento,1,1.0,0.0,881.0,,6.3,2017-03-04
660000.0,1/77 Wattletree Rd,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,0.0,,6.3,2017-03-04
2050000.0,12 Willis St,Armadale,SulMetrop,4836.0,casa,3,2.0,1.0,205.0,116.0,6.3,2017-03-04
,12 Alleyne Av,Armadale,SulMetrop,4836.0,casa,4,,,,,6.3,2016-06-04
,3/10 Denbigh Rd,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,0.0,65.0,6.3,2016-06-04
700000.0,8/71 Denbigh Rd,Armadale,SulMetrop,4836.0,apartamento,2,1.0,2.0,0.0,,6.3,2016-06-04
3625000.0,11/17 Myamyn St,Armadale,SulMetrop,4836.0,apartamento,2,2.0,2.0,0.0,,6.3,2016-06-04
3000000.0,526 Orrong Rd,Armadale,SulMetrop,4836.0,casa,4,2.0,2.0,1581.0,,6.3,2016-06-04
1930000.0,37 Barkly Av,Armadale,SulMetrop,4836.0,casa,2,,,,,6.3,2016-08-06
1525000.0,553 Dandenong Rd,Armadale,SulMetrop,4836.0,casa,5,2.0,2.0,693.0,,6.3,2016-05-07
,17 Egerton Rd,Armadale,SulMetrop,4836.0,casa,4,1.0,2.0,500.0,,6.3,2016-05-07
735000.0,9/19 Mercer Rd,Armadale,SulMetrop,4836.0,apartamento,3,2.0,1.0,2113.0,14.0,6.3,2016-05-07
825000.0,6/26 Mercer Rd,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,0.0,,6.3,2016-05-07
1586000.0,538a Orrong Rd,Armadale,SulMetrop,4836.0,t,3,2.0,2.0,246.0,,6.3,2016-05-07
,557 Orrong Rd,Armadale,SulMetrop,4836.0,casa,4,2.0,2.0,369.0,176.0,6.3,2016-05-07
,5/68 Rose St,Armadale,SulMetrop,4836.0,t,3,2.0,1.0,175.0,158.0,6.3,2016-05-07
,11/38 Wattletree Rd,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,0.0,65.0,6.3,2016-05-07
,24 Lambeth Av,Armadale,SulMetrop,4836.0,casa,5,,,,,6.3,2016-11-07
645000.0,18/41 Kooyong Rd,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,0.0,,6.3,2016-10-08
1435000.0,10 William St,Armadale,SulMetrop,4836.0,casa,1,2.0,1.0,144.0,107.0,6.3,2016-10-08
,11 Adelaide St,Armadale,SulMetrop,4836.0,casa,4,4.0,2.0,662.0,292.0,6.3,2016-09-10
280000.0,15/405 Dandenong Rd,Armadale,SulMetrop,4836.0,apartamento,1,1.0,1.0,0.0,38.0,6.3,2016-09-10
400000.0,1/2 Armadale St,Armadale,SulMetrop,4836.0,apartamento,1,1.0,1.0,0.0,,6.3,2016-12-10
,54 Denbigh Rd,Armadale,SulMetrop,4836.0,casa,4,2.0,2.0,551.0,208.0,6.3,2016-12-10
1780000.0,4/20 Mercer Rd,Armadale,SulMetrop,4836.0,casa,2,2.0,2.0,0.0,,6.3,2016-12-10
,47 Northcote Rd,Armadale,SulMetrop,4836.0,casa,3,2.0,0.0,246.0,204.0,6.3,2016-12-10
592500.0,8/58 Sutherland Rd,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,0.0,73.0,6.3,2016-12-10
,6A Munro St,Armadale,SulMetrop,4836.0,casa,3,2.0,1.0,242.0,143.0,6.3,2016-11-12
1210000.0,40 New St,Armadale,SulMetrop,4836.0,casa,2,1.0,0.0,249.0,96.0,6.3,2016-11-12
2801000.0,35 Northcote Rd,Armadale,SulMetrop,4836.0,casa,4,2.0,2.0,624.0,222.0,6.3,2016-11-12
,7/17 Myamyn St,Armadale,SulMetrop,4836.0,apartamento,3,2.0,3.0,0.0,203.0,6.3,2016-08-13
,595 Orrong Rd,Armadale,SulMetrop,4836.0,casa,3,2.0,2.0,292.0,146.0,6.3,2016-08-13
,3 Wattletree Rd,Armadale,SulMetrop,4836.0,casa,3,2.0,1.0,482.0,182.0,6.3,2016-05-14
390000.0,7/53 Wattletree Rd,Armadale,SulMetrop,4836.0,apartamento,1,1.0,0.0,881.0,,6.3,2016-05-14
,2b Denbigh Rd,Armadale,SulMetrop,4836.0,casa,3,2.0,1.0,228.0,111.0,6.3,2016-10-15
1800000.0,791 High St,Armadale,SulMetrop,4836.0,casa,3,2.0,2.0,405.0,121.0,6.3,2016-10-15
,22 Lambeth Av,Armadale,SulMetrop,4836.0,casa,4,,,,,6.3,2016-10-15
2200000.0,25 Llaneast St,Armadale,SulMetrop,4836.0,casa,4,1.0,2.0,495.0,163.0,6.3,2016-10-15
,5 Alleyne Av,Armadale,SulMetrop,4836.0,casa,4,,,,,6.3,2016-04-16
324000.0,8/569 Orrong Rd,Armadale,SulMetrop,4836.0,apartamento,1,1.0,1.0,0.0,,6.3,2016-04-16
,19 Sutherland Rd,Armadale,SulMetrop,4836.0,casa,3,1.0,2.0,451.0,,6.3,2016-04-16
,17/579 Dandenong Rd,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,0.0,80.0,6.3,2016-07-16
,11/26 Gladstone Av,Armadale,SulMetrop,4836.0,apartamento,2,,,,,6.3,2016-07-16
,2/1 Munro St,Armadale,SulMetrop,4836.0,apartamento,3,1.0,4.0,0.0,,6.3,2016-07-16
,1 Cambridge St,Armadale,SulMetrop,4836.0,casa,2,1.0,2.0,230.0,,6.3,2016-09-17
5525000.0,367 Dandenong Rd,Armadale,SulMetrop,4836.0,casa,6,3.0,4.0,1491.0,516.0,6.3,2016-09-17
,10 Egerton Rd,Armadale,SulMetrop,4836.0,casa,4,2.0,2.0,449.0,232.0,6.3,2016-09-17
1125000.0,34a Rose St,Armadale,SulMetrop,4836.0,casa,2,1.0,2.0,169.0,,6.3,2016-09-17
2250000.0,42 Rose St,Armadale,SulMetrop,4836.0,casa,3,3.0,1.0,301.0,,6.3,2016-09-17
2360000.0,12 Auburn Gr,Armadale,SulMetrop,4836.0,casa,3,2.0,0.0,336.0,,6.3,2017-03-18
1900000.0,31 Hume St,Armadale,SulMetrop,4836.0,casa,2,2.0,0.0,207.0,,6.3,2017-03-18
440000.0,10/581 Orrong Rd,Armadale,SulMetrop,4836.0,apartamento,1,1.0,1.0,0.0,53.0,6.3,2017-03-18
,5/8 Sutherland Rd,Armadale,SulMetrop,4836.0,apartamento,2,,,,,6.3,2017-03-18
,5/92 Wattletree Rd,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,734.0,,6.3,2017-03-18
490000.0,7/579 Dandenong Rd,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,0.0,,6.3,2016-06-18
,1/13 Denbigh Rd,Armadale,SulMetrop,4836.0,t,3,2.0,2.0,0.0,135.0,6.3,2016-06-18
2365000.0,19 Glassford St,Armadale,SulMetrop,4836.0,casa,3,2.0,1.0,316.0,,6.3,2016-06-18
1300000.0,14 New St,Armadale,SulMetrop,4836.0,casa,3,1.0,2.0,212.0,106.0,6.3,2016-06-18
,9/38 Northcote Rd,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,0.0,67.0,6.3,2016-06-18
732000.0,7/501 Orrong Rd,Armadale,SulMetrop,4836.0,apartamento,3,2.0,2.0,0.0,,6.3,2016-06-18
704000.0,6/51 Armadale St,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,0.0,74.0,6.3,2016-11-19
,30 Barkly Av,Armadale,SulMetrop,4836.0,casa,4,,,,,6.3,2016-11-19
,5/31 Inverness Av,Armadale,SulMetrop,4836.0,apartamento,2,,,,,6.3,2016-11-19
620000.0,12/41 Kooyong Rd,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,0.0,98.0,6.3,2016-11-19
1900000.0,63 Denbigh Rd,Armadale,SulMetrop,4836.0,casa,3,1.0,2.0,328.0,108.0,6.3,2016-05-22
,1 Derby St,Armadale,SulMetrop,4836.0,casa,3,2.0,2.0,0.0,,6.3,2016-05-22
,5/2 Mercer Rd,Armadale,SulMetrop,4836.0,t,3,3.0,2.0,0.0,,6.3,2016-05-22
,9/60 Wattletree Rd,Armadale,SulMetrop,4836.0,apartamento,2,2.0,1.0,2659.0,,6.3,2016-05-22
315000.0,13/56 Sutherland Rd,Armadale,SulMetrop,4836.0,apartamento,1,1.0,1.0,0.0,,6.3,2016-08-22
,12 Baldwin St,Armadale,SulMetrop,4836.0,casa,3,1.0,0.0,151.0,80.0,6.3,2016-04-23
1992000.0,48 Barkly Av,Armadale,SulMetrop,4836.0,casa,3,,,,,6.3,2016-04-23
450000.0,7/22 Derby St,Armadale,SulMetrop,4836.0,apartamento,1,1.0,1.0,0.0,,6.3,2016-09-24
710000.0,10/51 Armadale St,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,2471.0,80.0,6.3,2017-02-25
872000.0,2/377 Dandenong Rd,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,1194.0,,6.3,2017-02-25
598000.0,1/14 Denbigh Rd,Armadale,SulMetrop,4836.0,apartamento,2,1.0,1.0,0.0,88.0,6.3,2017-02-25
,15 Sutherland Rd,Armadale,SulMetrop,4836.0,casa,3,2.0,2.0,459.0,180.0,6.3,2017-02-25
1285000.0,75 Sutherland Rd,Armadale,SulMetrop,4836.0,casa,3,1.0,2.0,186.0,80.0,6.3,2017-02-25
3660000.0,61 Union St,Armadale,SulMetrop,4836.0,casa,4,3.0,2.0,421.0,,6.3,2017-02-25
